id,fecha,hora,Anthrophony,Biophony,Geophony,Quiet,Interference,datetime,site
SMM09245,20230928,0,17,0,27,30,30,2023-09-28 00:00:00,P40_SMM09245
SMM09245,20230928,500,11,0,28,30,30,2023-09-28 00:05:00,P40_SMM09245
SMM09245,20230928,1000,7,0,29,30,30,2023-09-28 00:10:00,P40_SMM09245
SMM09245,20230928,1500,13,0,25,30,30,2023-09-28 00:15:00,P40_SMM09245
SMM09245,20230928,2000,7,1,22,30,30,2023-09-28 00:20:00,P40_SMM09245
SMM09245,20230928,2500,8,0,25,30,30,2023-09-28 00:25:00,P40_SMM09245
SMM09245,20230928,3000,9,0,25,30,30,2023-09-28 00:30:00,P40_SMM09245
SMM09245,20230928,3500,8,0,27,30,30,2023-09-28 00:35:00,P40_SMM09245
SMM09245,20230928,4000,11,0,26,30,30,2023-09-28 00:40:00,P40_SMM09245
SMM09245,20230928,4500,13,0,25,30,30,2023-09-28 00:45:00,P40_SMM09245
SMM09245,20230928,5000,8,0,29,30,30,2023-09-28 00:50:00,P40_SMM09245
SMM09245,20230928,5500,15,0,23,30,30,2023-09-28 00:55:00,P40_SMM09245
SMM09245,20230928,10000,6,0,27,30,30,2023-09-28 01:00:00,P40_SMM09245
SMM09245,20230928,10500,14,0,26,30,30,2023-09-28 01:05:00,P40_SMM09245
SMM09245,20230928,11000,11,0,27,30,30,2023-09-28 01:10:00,P40_SMM09245
SMM09245,20230928,11500,5,0,22,30,30,2023-09-28 01:15:00,P40_SMM09245
SMM09245,20230928,12000,16,0,26,30,30,2023-09-28 01:20:00,P40_SMM09245
SMM09245,20230928,12500,8,0,21,30,30,2023-09-28 01:25:00,P40_SMM09245
SMM09245,20230928,13000,5,0,12,30,30,2023-09-28 01:30:00,P40_SMM09245
SMM09245,20230928,13500,14,0,19,30,30,2023-09-28 01:35:00,P40_SMM09245
SMM09245,20230928,14000,9,0,16,30,30,2023-09-28 01:40:00,P40_SMM09245
SMM09245,20230928,14500,16,0,14,30,30,2023-09-28 01:45:00,P40_SMM09245
SMM09245,20230928,15000,18,0,16,30,30,2023-09-28 01:50:00,P40_SMM09245
SMM09245,20230928,15500,13,0,25,30,30,2023-09-28 01:55:00,P40_SMM09245
SMM09245,20230928,20000,17,0,20,30,30,2023-09-28 02:00:00,P40_SMM09245
SMM09245,20230928,20500,13,0,23,30,30,2023-09-28 02:05:00,P40_SMM09245
SMM09245,20230928,21000,7,0,25,30,30,2023-09-28 02:10:00,P40_SMM09245
SMM09245,20230928,21500,13,0,27,30,30,2023-09-28 02:15:00,P40_SMM09245
SMM09245,20230928,22000,16,0,24,30,30,2023-09-28 02:20:00,P40_SMM09245
SMM09245,20230928,22500,12,1,26,30,30,2023-09-28 02:25:00,P40_SMM09245
SMM09245,20230928,23000,12,0,27,30,30,2023-09-28 02:30:00,P40_SMM09245
SMM09245,20230928,23500,14,0,22,30,30,2023-09-28 02:35:00,P40_SMM09245
SMM09245,20230928,24000,8,0,17,30,30,2023-09-28 02:40:00,P40_SMM09245
SMM09245,20230928,24500,12,0,18,30,30,2023-09-28 02:45:00,P40_SMM09245
SMM09245,20230928,25000,15,0,8,30,30,2023-09-28 02:50:00,P40_SMM09245
SMM09245,20230928,25500,15,0,29,30,30,2023-09-28 02:55:00,P40_SMM09245
SMM09245,20230928,30000,12,0,22,30,30,2023-09-28 03:00:00,P40_SMM09245
SMM09245,20230928,30500,14,0,25,30,30,2023-09-28 03:05:00,P40_SMM09245
SMM09245,20230928,31000,8,0,25,30,30,2023-09-28 03:10:00,P40_SMM09245
SMM09245,20230928,31500,13,0,23,30,30,2023-09-28 03:15:00,P40_SMM09245
SMM09245,20230928,32000,11,0,29,30,30,2023-09-28 03:20:00,P40_SMM09245
SMM09245,20230928,32500,12,0,18,30,30,2023-09-28 03:25:00,P40_SMM09245
SMM09245,20230928,33000,12,0,26,30,30,2023-09-28 03:30:00,P40_SMM09245
SMM09245,20230928,33500,9,0,21,30,30,2023-09-28 03:35:00,P40_SMM09245
SMM09245,20230928,34000,13,0,17,30,30,2023-09-28 03:40:00,P40_SMM09245
SMM09245,20230928,34500,12,0,24,30,30,2023-09-28 03:45:00,P40_SMM09245
SMM09245,20230928,35000,10,0,21,30,30,2023-09-28 03:50:00,P40_SMM09245
SMM09245,20230928,35500,4,0,10,30,30,2023-09-28 03:55:00,P40_SMM09245
SMM09245,20230928,40000,14,0,24,30,30,2023-09-28 04:00:00,P40_SMM09245
SMM09245,20230928,40500,9,1,21,30,30,2023-09-28 04:05:00,P40_SMM09245
SMM09245,20230928,41000,11,0,25,30,30,2023-09-28 04:10:00,P40_SMM09245
SMM09245,20230928,41500,16,0,25,30,30,2023-09-28 04:15:00,P40_SMM09245
SMM09245,20230928,42000,14,0,25,30,30,2023-09-28 04:20:00,P40_SMM09245
SMM09245,20230928,42500,12,0,26,30,30,2023-09-28 04:25:00,P40_SMM09245
SMM09245,20230928,43000,6,0,29,30,30,2023-09-28 04:30:00,P40_SMM09245
SMM09245,20230928,43500,7,0,29,30,30,2023-09-28 04:35:00,P40_SMM09245
SMM09245,20230928,44000,14,0,25,30,30,2023-09-28 04:40:00,P40_SMM09245
SMM09245,20230928,44500,12,0,23,30,30,2023-09-28 04:45:00,P40_SMM09245
SMM09245,20230928,45000,12,0,21,30,30,2023-09-28 04:50:00,P40_SMM09245
SMM09245,20230928,45500,13,0,26,30,30,2023-09-28 04:55:00,P40_SMM09245
SMM09245,20230928,50000,16,0,27,30,30,2023-09-28 05:00:00,P40_SMM09245
SMM09245,20230928,50500,13,0,21,30,30,2023-09-28 05:05:00,P40_SMM09245
SMM09245,20230928,51000,5,0,26,30,30,2023-09-28 05:10:00,P40_SMM09245
SMM09245,20230928,51500,10,0,26,30,30,2023-09-28 05:15:00,P40_SMM09245
SMM09245,20230928,52000,19,0,27,30,30,2023-09-28 05:20:00,P40_SMM09245
SMM09245,20230928,52500,11,0,23,30,30,2023-09-28 05:25:00,P40_SMM09245
SMM09245,20230928,53000,11,0,26,30,30,2023-09-28 05:30:00,P40_SMM09245
SMM09245,20230928,53500,12,0,25,30,30,2023-09-28 05:35:00,P40_SMM09245
SMM09245,20230928,54000,9,0,23,30,30,2023-09-28 05:40:00,P40_SMM09245
SMM09245,20230928,54500,10,0,23,30,30,2023-09-28 05:45:00,P40_SMM09245
SMM09245,20230928,55000,15,0,24,30,30,2023-09-28 05:50:00,P40_SMM09245
SMM09245,20230928,55500,12,0,20,30,30,2023-09-28 05:55:00,P40_SMM09245
SMM09245,20230928,60000,10,0,29,30,30,2023-09-28 06:00:00,P40_SMM09245
SMM09245,20230928,60500,10,0,26,30,30,2023-09-28 06:05:00,P40_SMM09245
SMM09245,20230928,61000,3,0,26,30,30,2023-09-28 06:10:00,P40_SMM09245
SMM09245,20230928,61500,10,0,20,30,30,2023-09-28 06:15:00,P40_SMM09245
SMM09245,20230928,62000,10,0,27,30,30,2023-09-28 06:20:00,P40_SMM09245
SMM09245,20230928,62500,14,0,28,30,30,2023-09-28 06:25:00,P40_SMM09245
SMM09245,20230928,63000,9,0,28,30,30,2023-09-28 06:30:00,P40_SMM09245
SMM09245,20230928,63500,13,0,23,30,30,2023-09-28 06:35:00,P40_SMM09245
SMM09245,20230928,64000,10,0,27,30,30,2023-09-28 06:40:00,P40_SMM09245
SMM09245,20230928,64500,9,0,22,30,30,2023-09-28 06:45:00,P40_SMM09245
SMM09245,20230928,65000,7,0,26,30,30,2023-09-28 06:50:00,P40_SMM09245
SMM09245,20230928,65500,12,0,26,30,30,2023-09-28 06:55:00,P40_SMM09245
SMM09245,20230928,70000,11,0,25,30,30,2023-09-28 07:00:00,P40_SMM09245
SMM09245,20230928,70500,8,0,26,30,30,2023-09-28 07:05:00,P40_SMM09245
SMM09245,20230928,71000,11,0,27,30,30,2023-09-28 07:10:00,P40_SMM09245
SMM09245,20230928,71500,11,0,23,30,30,2023-09-28 07:15:00,P40_SMM09245
SMM09245,20230928,72000,8,0,23,30,30,2023-09-28 07:20:00,P40_SMM09245
SMM09245,20230928,72500,10,0,18,30,30,2023-09-28 07:25:00,P40_SMM09245
SMM09245,20230928,73000,10,0,22,30,30,2023-09-28 07:30:00,P40_SMM09245
SMM09245,20230928,73500,17,0,26,30,30,2023-09-28 07:35:00,P40_SMM09245
SMM09245,20230928,74000,14,0,23,30,30,2023-09-28 07:40:00,P40_SMM09245
SMM09245,20230928,74500,9,0,26,30,30,2023-09-28 07:45:00,P40_SMM09245
SMM09245,20230928,75000,17,0,28,30,30,2023-09-28 07:50:00,P40_SMM09245
SMM09245,20230928,75500,5,0,24,30,30,2023-09-28 07:55:00,P40_SMM09245
SMM09245,20230928,80000,9,0,25,30,30,2023-09-28 08:00:00,P40_SMM09245
SMM09245,20230928,80500,7,0,26,30,30,2023-09-28 08:05:00,P40_SMM09245
SMM09245,20230928,81000,13,0,26,30,30,2023-09-28 08:10:00,P40_SMM09245
SMM09245,20230928,81500,5,0,28,30,30,2023-09-28 08:15:00,P40_SMM09245
SMM09245,20230928,82000,9,0,26,30,30,2023-09-28 08:20:00,P40_SMM09245
SMM09245,20230928,82500,9,0,25,30,30,2023-09-28 08:25:00,P40_SMM09245
SMM09245,20230928,83000,3,0,25,30,30,2023-09-28 08:30:00,P40_SMM09245
SMM09245,20230928,83500,5,0,27,30,30,2023-09-28 08:35:00,P40_SMM09245
SMM09245,20230928,84000,16,0,28,30,30,2023-09-28 08:40:00,P40_SMM09245
SMM09245,20230928,84500,10,0,25,30,30,2023-09-28 08:45:00,P40_SMM09245
SMM09245,20230928,85000,2,0,29,30,30,2023-09-28 08:50:00,P40_SMM09245
SMM09245,20230928,85500,6,0,29,30,30,2023-09-28 08:55:00,P40_SMM09245
SMM09245,20230928,90000,3,1,27,30,30,2023-09-28 09:00:00,P40_SMM09245
SMM09245,20230928,90500,8,1,26,30,30,2023-09-28 09:05:00,P40_SMM09245
SMM09245,20230928,91000,10,0,28,30,30,2023-09-28 09:10:00,P40_SMM09245
SMM09245,20230928,91500,10,0,26,30,30,2023-09-28 09:15:00,P40_SMM09245
SMM09245,20230928,92000,3,0,28,30,30,2023-09-28 09:20:00,P40_SMM09245
SMM09245,20230928,92500,16,0,27,30,30,2023-09-28 09:25:00,P40_SMM09245
SMM09245,20230928,93000,8,0,28,30,30,2023-09-28 09:30:00,P40_SMM09245
SMM09245,20230928,93500,7,0,30,30,30,2023-09-28 09:35:00,P40_SMM09245
SMM09245,20230928,94000,1,2,28,30,30,2023-09-28 09:40:00,P40_SMM09245
SMM09245,20230928,94500,5,1,29,30,30,2023-09-28 09:45:00,P40_SMM09245
SMM09245,20230928,95000,1,0,26,30,30,2023-09-28 09:50:00,P40_SMM09245
SMM09245,20230928,95500,9,0,26,30,30,2023-09-28 09:55:00,P40_SMM09245
SMM09245,20230928,100000,2,0,29,30,30,2023-09-28 10:00:00,P40_SMM09245
SMM09245,20230928,100500,8,0,25,30,30,2023-09-28 10:05:00,P40_SMM09245
SMM09245,20230928,101000,3,0,28,30,30,2023-09-28 10:10:00,P40_SMM09245
SMM09245,20230928,101500,4,0,28,30,30,2023-09-28 10:15:00,P40_SMM09245
SMM09245,20230928,102000,7,0,27,30,30,2023-09-28 10:20:00,P40_SMM09245
SMM09245,20230928,102500,5,0,26,30,30,2023-09-28 10:25:00,P40_SMM09245
SMM09245,20230928,103000,4,0,26,30,30,2023-09-28 10:30:00,P40_SMM09245
SMM09245,20230928,103500,3,2,27,30,30,2023-09-28 10:35:00,P40_SMM09245
SMM09245,20230928,104000,6,0,27,30,30,2023-09-28 10:40:00,P40_SMM09245
SMM09245,20230928,104500,6,0,19,30,30,2023-09-28 10:45:00,P40_SMM09245
SMM09245,20230928,105000,6,1,25,30,30,2023-09-28 10:50:00,P40_SMM09245
SMM09245,20230928,105500,6,0,26,30,29,2023-09-28 10:55:00,P40_SMM09245
SMM09245,20230928,110000,9,1,24,30,30,2023-09-28 11:00:00,P40_SMM09245
SMM09245,20230928,110500,3,0,23,30,30,2023-09-28 11:05:00,P40_SMM09245
SMM09245,20230928,111000,4,2,25,30,30,2023-09-28 11:10:00,P40_SMM09245
SMM09245,20230928,111500,1,1,29,30,30,2023-09-28 11:15:00,P40_SMM09245
SMM09245,20230928,112000,5,1,24,30,30,2023-09-28 11:20:00,P40_SMM09245
SMM09245,20230928,112500,6,2,23,30,30,2023-09-28 11:25:00,P40_SMM09245
SMM09245,20230928,113000,3,0,25,30,30,2023-09-28 11:30:00,P40_SMM09245
SMM09245,20230928,113500,1,3,28,30,30,2023-09-28 11:35:00,P40_SMM09245
SMM09245,20230928,114000,4,5,26,30,30,2023-09-28 11:40:00,P40_SMM09245
SMM09245,20230928,114500,2,3,24,30,30,2023-09-28 11:45:00,P40_SMM09245
SMM09245,20230928,115000,0,2,25,29,30,2023-09-28 11:50:00,P40_SMM09245
SMM09245,20230928,115500,1,2,27,30,30,2023-09-28 11:55:00,P40_SMM09245
SMM09245,20230928,120000,3,2,23,30,30,2023-09-28 12:00:00,P40_SMM09245
SMM09245,20230928,120500,1,3,25,30,30,2023-09-28 12:05:00,P40_SMM09245
SMM09245,20230928,121000,2,2,24,30,30,2023-09-28 12:10:00,P40_SMM09245
SMM09245,20230928,121500,2,1,26,30,30,2023-09-28 12:15:00,P40_SMM09245
SMM09245,20230928,122000,5,1,19,30,30,2023-09-28 12:20:00,P40_SMM09245
SMM09245,20230928,122500,0,3,28,30,28,2023-09-28 12:25:00,P40_SMM09245
SMM09245,20230928,123000,2,5,23,30,29,2023-09-28 12:30:00,P40_SMM09245
SMM09245,20230928,123500,9,1,17,30,30,2023-09-28 12:35:00,P40_SMM09245
SMM09245,20230928,124000,3,3,25,30,30,2023-09-28 12:40:00,P40_SMM09245
SMM09245,20230928,124500,2,6,21,30,30,2023-09-28 12:45:00,P40_SMM09245
SMM09245,20230928,125000,1,6,25,30,30,2023-09-28 12:50:00,P40_SMM09245
SMM09245,20230928,125500,1,5,21,30,30,2023-09-28 12:55:00,P40_SMM09245
SMM09245,20230928,130000,5,9,11,30,30,2023-09-28 13:00:00,P40_SMM09245
SMM09245,20230928,130500,0,11,21,29,30,2023-09-28 13:05:00,P40_SMM09245
SMM09245,20230928,131000,1,7,16,30,30,2023-09-28 13:10:00,P40_SMM09245
SMM09245,20230928,131500,1,19,16,30,30,2023-09-28 13:15:00,P40_SMM09245
SMM09245,20230928,132000,0,12,23,30,30,2023-09-28 13:20:00,P40_SMM09245
SMM09245,20230928,132500,7,7,24,30,30,2023-09-28 13:25:00,P40_SMM09245
SMM09245,20230928,133000,1,8,24,29,30,2023-09-28 13:30:00,P40_SMM09245
SMM09245,20230928,133500,0,6,26,30,30,2023-09-28 13:35:00,P40_SMM09245
SMM09245,20230928,134000,0,8,23,29,30,2023-09-28 13:40:00,P40_SMM09245
SMM09245,20230928,134500,0,12,26,29,29,2023-09-28 13:45:00,P40_SMM09245
SMM09245,20230928,135000,0,11,23,30,29,2023-09-28 13:50:00,P40_SMM09245
SMM09245,20230928,135500,0,16,24,29,29,2023-09-28 13:55:00,P40_SMM09245
SMM09245,20230928,140000,0,7,22,30,30,2023-09-28 14:00:00,P40_SMM09245
SMM09245,20230928,140500,0,10,22,30,30,2023-09-28 14:05:00,P40_SMM09245
SMM09245,20230928,141000,0,19,22,29,29,2023-09-28 14:10:00,P40_SMM09245
SMM09245,20230928,141500,0,13,25,25,30,2023-09-28 14:15:00,P40_SMM09245
SMM09245,20230928,142000,0,17,19,29,30,2023-09-28 14:20:00,P40_SMM09245
SMM09245,20230928,142500,2,10,14,29,30,2023-09-28 14:25:00,P40_SMM09245
SMM09245,20230928,143000,0,13,23,30,30,2023-09-28 14:30:00,P40_SMM09245
SMM09245,20230928,143500,0,21,15,30,30,2023-09-28 14:35:00,P40_SMM09245
SMM09245,20230928,144000,0,29,5,29,30,2023-09-28 14:40:00,P40_SMM09245
SMM09245,20230928,144500,0,19,24,29,30,2023-09-28 14:45:00,P40_SMM09245
SMM09245,20230928,145000,0,18,21,28,30,2023-09-28 14:50:00,P40_SMM09245
SMM09245,20230928,145500,0,14,27,29,29,2023-09-28 14:55:00,P40_SMM09245
SMM09245,20230928,150000,1,20,13,30,30,2023-09-28 15:00:00,P40_SMM09245
SMM09245,20230928,150500,0,29,9,30,30,2023-09-28 15:05:00,P40_SMM09245
SMM09245,20230928,151000,0,27,19,30,30,2023-09-28 15:10:00,P40_SMM09245
SMM09245,20230928,151500,0,21,25,25,30,2023-09-28 15:15:00,P40_SMM09245
SMM09245,20230928,152000,0,18,20,27,30,2023-09-28 15:20:00,P40_SMM09245
SMM09245,20230928,152500,0,18,21,24,30,2023-09-28 15:25:00,P40_SMM09245
SMM09245,20230928,153000,0,10,20,26,30,2023-09-28 15:30:00,P40_SMM09245
SMM09245,20230928,153500,0,13,20,25,29,2023-09-28 15:35:00,P40_SMM09245
SMM09245,20230928,154000,0,24,27,30,30,2023-09-28 15:40:00,P40_SMM09245
SMM09245,20230928,154500,0,23,23,30,30,2023-09-28 15:45:00,P40_SMM09245
SMM09245,20230928,155000,0,22,24,29,30,2023-09-28 15:50:00,P40_SMM09245
SMM09245,20230928,155500,0,9,28,25,30,2023-09-28 15:55:00,P40_SMM09245
SMM09245,20230928,160000,0,7,21,30,30,2023-09-28 16:00:00,P40_SMM09245
SMM09245,20230928,160500,1,9,25,24,30,2023-09-28 16:05:00,P40_SMM09245
SMM09245,20230928,161000,0,7,22,30,30,2023-09-28 16:10:00,P40_SMM09245
SMM09245,20230928,161500,0,21,18,29,30,2023-09-28 16:15:00,P40_SMM09245
SMM09245,20230928,162000,0,12,19,29,30,2023-09-28 16:20:00,P40_SMM09245
SMM09245,20230928,162500,0,15,25,30,30,2023-09-28 16:25:00,P40_SMM09245
SMM09245,20230928,163000,0,12,28,26,30,2023-09-28 16:30:00,P40_SMM09245
SMM09245,20230928,163500,0,9,24,30,30,2023-09-28 16:35:00,P40_SMM09245
SMM09245,20230928,164000,0,3,28,27,30,2023-09-28 16:40:00,P40_SMM09245
SMM09245,20230928,164500,0,6,25,29,30,2023-09-28 16:45:00,P40_SMM09245
SMM09245,20230928,165000,0,5,27,22,30,2023-09-28 16:50:00,P40_SMM09245
SMM09245,20230928,165500,0,4,25,27,30,2023-09-28 16:55:00,P40_SMM09245
SMM09245,20230928,170000,0,10,29,30,30,2023-09-28 17:00:00,P40_SMM09245
SMM09245,20230928,170500,0,17,27,25,30,2023-09-28 17:05:00,P40_SMM09245
SMM09245,20230928,171000,0,8,28,22,30,2023-09-28 17:10:00,P40_SMM09245
SMM09245,20230928,171500,0,3,21,30,30,2023-09-28 17:15:00,P40_SMM09245
SMM09245,20230928,172000,0,9,27,25,30,2023-09-28 17:20:00,P40_SMM09245
SMM09245,20230928,172500,0,13,24,24,30,2023-09-28 17:25:00,P40_SMM09245
SMM09245,20230928,173000,0,25,21,26,30,2023-09-28 17:30:00,P40_SMM09245
SMM09245,20230928,173500,0,17,13,22,30,2023-09-28 17:35:00,P40_SMM09245
SMM09245,20230928,174000,2,11,16,27,30,2023-09-28 17:40:00,P40_SMM09245
SMM09245,20230928,174500,0,11,27,28,30,2023-09-28 17:45:00,P40_SMM09245
SMM09245,20230928,175000,0,18,23,27,29,2023-09-28 17:50:00,P40_SMM09245
SMM09245,20230928,175500,0,6,29,23,30,2023-09-28 17:55:00,P40_SMM09245
SMM09245,20230928,180000,0,8,29,22,30,2023-09-28 18:00:00,P40_SMM09245
SMM09245,20230928,180500,0,9,22,29,29,2023-09-28 18:05:00,P40_SMM09245
SMM09245,20230928,181000,2,2,22,30,30,2023-09-28 18:10:00,P40_SMM09245
SMM09245,20230928,181500,1,11,21,30,30,2023-09-28 18:15:00,P40_SMM09245
SMM09245,20230928,182000,1,6,21,29,30,2023-09-28 18:20:00,P40_SMM09245
SMM09245,20230928,182500,0,13,18,30,30,2023-09-28 18:25:00,P40_SMM09245
SMM09245,20230928,183000,10,4,9,30,30,2023-09-28 18:30:00,P40_SMM09245
SMM09245,20230928,183500,0,6,20,30,30,2023-09-28 18:35:00,P40_SMM09245
SMM09245,20230928,184000,1,17,8,29,30,2023-09-28 18:40:00,P40_SMM09245
SMM09245,20230928,184500,0,25,20,30,30,2023-09-28 18:45:00,P40_SMM09245
SMM09245,20230928,185000,0,7,21,30,30,2023-09-28 18:50:00,P40_SMM09245
SMM09245,20230928,185500,1,20,23,30,30,2023-09-28 18:55:00,P40_SMM09245
SMM09245,20230928,190000,3,9,15,30,30,2023-09-28 19:00:00,P40_SMM09245
SMM09245,20230928,190500,1,7,20,30,30,2023-09-28 19:05:00,P40_SMM09245
SMM09245,20230928,191000,0,12,24,26,30,2023-09-28 19:10:00,P40_SMM09245
SMM09245,20230928,191500,1,3,21,30,30,2023-09-28 19:15:00,P40_SMM09245
SMM09245,20230928,192000,0,24,12,30,30,2023-09-28 19:20:00,P40_SMM09245
SMM09245,20230928,192500,0,12,28,19,30,2023-09-28 19:25:00,P40_SMM09245
SMM09245,20230928,193000,0,7,27,27,30,2023-09-28 19:30:00,P40_SMM09245
SMM09245,20230928,193500,0,14,23,28,30,2023-09-28 19:35:00,P40_SMM09245
SMM09245,20230928,194000,0,11,19,27,30,2023-09-28 19:40:00,P40_SMM09245
SMM09245,20230928,194500,0,7,28,27,30,2023-09-28 19:45:00,P40_SMM09245
SMM09245,20230928,195000,0,2,28,22,30,2023-09-28 19:50:00,P40_SMM09245
SMM09245,20230928,195500,0,12,26,23,30,2023-09-28 19:55:00,P40_SMM09245
SMM09245,20230928,200000,1,2,30,25,30,2023-09-28 20:00:00,P40_SMM09245
SMM09245,20230928,200500,0,8,27,27,30,2023-09-28 20:05:00,P40_SMM09245
SMM09245,20230928,201000,0,23,14,24,30,2023-09-28 20:10:00,P40_SMM09245
SMM09245,20230928,201500,0,10,24,23,30,2023-09-28 20:15:00,P40_SMM09245
SMM09245,20230928,202000,0,20,19,28,30,2023-09-28 20:20:00,P40_SMM09245
SMM09245,20230928,202500,4,3,28,28,30,2023-09-28 20:25:00,P40_SMM09245
SMM09245,20230928,203000,0,4,29,27,30,2023-09-28 20:30:00,P40_SMM09245
SMM09245,20230928,203500,0,3,30,26,30,2023-09-28 20:35:00,P40_SMM09245
SMM09245,20230928,204000,0,1,30,23,30,2023-09-28 20:40:00,P40_SMM09245
SMM09245,20230928,204500,0,4,28,24,30,2023-09-28 20:45:00,P40_SMM09245
SMM09245,20230928,205000,0,2,29,21,30,2023-09-28 20:50:00,P40_SMM09245
SMM09245,20230928,205500,1,2,29,24,30,2023-09-28 20:55:00,P40_SMM09245
SMM09245,20230928,210000,0,3,30,22,30,2023-09-28 21:00:00,P40_SMM09245
SMM09245,20230928,210500,0,1,30,24,30,2023-09-28 21:05:00,P40_SMM09245
SMM09245,20230928,211000,0,2,30,24,30,2023-09-28 21:10:00,P40_SMM09245
SMM09245,20230928,211500,0,5,29,21,30,2023-09-28 21:15:00,P40_SMM09245
SMM09245,20230928,212000,0,2,30,26,30,2023-09-28 21:20:00,P40_SMM09245
SMM09245,20230928,212500,0,2,29,26,30,2023-09-28 21:25:00,P40_SMM09245
SMM09245,20230928,213000,0,0,30,28,30,2023-09-28 21:30:00,P40_SMM09245
SMM09245,20230928,213500,0,2,29,22,30,2023-09-28 21:35:00,P40_SMM09245
SMM09245,20230928,214000,1,3,27,19,30,2023-09-28 21:40:00,P40_SMM09245
SMM09245,20230928,214500,0,2,30,21,30,2023-09-28 21:45:00,P40_SMM09245
SMM09245,20230928,215000,1,0,29,28,30,2023-09-28 21:50:00,P40_SMM09245
SMM09245,20230928,215500,0,2,29,25,30,2023-09-28 21:55:00,P40_SMM09245
SMM09245,20230928,220000,0,2,30,19,30,2023-09-28 22:00:00,P40_SMM09245
SMM09245,20230928,220500,0,2,28,23,30,2023-09-28 22:05:00,P40_SMM09245
SMM09245,20230928,221000,0,2,30,24,30,2023-09-28 22:10:00,P40_SMM09245
SMM09245,20230928,221500,0,0,30,22,30,2023-09-28 22:15:00,P40_SMM09245
SMM09245,20230928,222000,1,2,25,25,30,2023-09-28 22:20:00,P40_SMM09245
SMM09245,20230928,222500,0,1,30,21,30,2023-09-28 22:25:00,P40_SMM09245
SMM09245,20230928,223000,0,4,28,24,30,2023-09-28 22:30:00,P40_SMM09245
SMM09245,20230928,223500,0,2,29,25,30,2023-09-28 22:35:00,P40_SMM09245
SMM09245,20230928,224000,0,2,29,22,30,2023-09-28 22:40:00,P40_SMM09245
SMM09245,20230928,224500,0,2,30,23,30,2023-09-28 22:45:00,P40_SMM09245
SMM09245,20230928,225000,0,3,29,24,30,2023-09-28 22:50:00,P40_SMM09245
SMM09245,20230928,225500,0,2,29,22,30,2023-09-28 22:55:00,P40_SMM09245
SMM09245,20230928,230000,0,4,29,16,30,2023-09-28 23:00:00,P40_SMM09245
SMM09245,20230928,230500,0,1,29,26,30,2023-09-28 23:05:00,P40_SMM09245
SMM09245,20230928,231000,0,3,28,26,30,2023-09-28 23:10:00,P40_SMM09245
SMM09245,20230928,231500,0,2,30,22,30,2023-09-28 23:15:00,P40_SMM09245
SMM09245,20230928,232000,0,2,30,22,30,2023-09-28 23:20:00,P40_SMM09245
SMM09245,20230928,232500,0,0,30,23,30,2023-09-28 23:25:00,P40_SMM09245
SMM09245,20230928,233000,0,1,29,22,30,2023-09-28 23:30:00,P40_SMM09245
SMM09245,20230928,233500,0,3,30,18,30,2023-09-28 23:35:00,P40_SMM09245
SMM09245,20230928,234000,0,0,30,22,30,2023-09-28 23:40:00,P40_SMM09245
SMM09245,20230928,234500,0,2,30,23,30,2023-09-28 23:45:00,P40_SMM09245
SMM09245,20230928,235000,0,3,26,28,30,2023-09-28 23:50:00,P40_SMM09245
SMM09245,20230928,235500,0,3,28,25,30,2023-09-28 23:55:00,P40_SMM09245
SMM09261,20230928,0,1,3,18,30,30,2023-09-28 00:00:00,P02_SMM09261
SMM09261,20230928,500,7,2,22,30,30,2023-09-28 00:05:00,P02_SMM09261
SMM09261,20230928,1000,0,7,24,30,30,2023-09-28 00:10:00,P02_SMM09261
SMM09261,20230928,1500,5,5,24,30,30,2023-09-28 00:15:00,P02_SMM09261
SMM09261,20230928,2000,1,7,23,30,30,2023-09-28 00:20:00,P02_SMM09261
SMM09261,20230928,2500,1,4,15,30,30,2023-09-28 00:25:00,P02_SMM09261
SMM09261,20230928,3000,2,5,20,30,30,2023-09-28 00:30:00,P02_SMM09261
SMM09261,20230928,3500,1,0,27,30,30,2023-09-28 00:35:00,P02_SMM09261
SMM09261,20230928,4000,0,3,27,30,30,2023-09-28 00:40:00,P02_SMM09261
SMM09261,20230928,4500,5,1,29,30,30,2023-09-28 00:45:00,P02_SMM09261
SMM09261,20230928,5000,2,9,22,30,30,2023-09-28 00:50:00,P02_SMM09261
SMM09261,20230928,5500,1,6,27,30,30,2023-09-28 00:55:00,P02_SMM09261
SMM09261,20230928,10000,0,4,26,30,30,2023-09-28 01:00:00,P02_SMM09261
SMM09261,20230928,10500,1,4,25,30,30,2023-09-28 01:05:00,P02_SMM09261
SMM09261,20230928,11000,1,7,25,30,30,2023-09-28 01:10:00,P02_SMM09261
SMM09261,20230928,11500,4,6,27,30,30,2023-09-28 01:15:00,P02_SMM09261
SMM09261,20230928,12000,3,9,23,30,30,2023-09-28 01:20:00,P02_SMM09261
SMM09261,20230928,12500,1,8,24,30,30,2023-09-28 01:25:00,P02_SMM09261
SMM09261,20230928,13000,14,0,19,30,30,2023-09-28 01:30:00,P02_SMM09261
SMM09261,20230928,13500,18,0,26,30,30,2023-09-28 01:35:00,P02_SMM09261
SMM09261,20230928,14000,3,3,23,30,30,2023-09-28 01:40:00,P02_SMM09261
SMM09261,20230928,14500,9,5,13,30,30,2023-09-28 01:45:00,P02_SMM09261
